Est Id,State Id,Premise Name,Premise Address1,Final Score SUM,Insp Type,Calculation1,Permit Status MIN,Territory,Insp Date,Est Type,Type Description,Transitional Type Desc,County,State Id,Premise Address2,Premise City,Premise State,Premise Zip,Premise Phone,Premise Email,Website,Owner Name,Opening Date,Update Date,Status,Grade,Score SUM,Insp Date,Comments
60883,4032430158,THE DURHAM FAMILY GROUP HOME WILKERSON AVENUE HOUS,837 WILKERSON AVENUE,10,1,,A,3,12/3/2012,43,43 - Residential Care,N/A,32,4032430158,0,DURHAM,NC,27701,(919) 768-1933,0,0,0,6/2/2008,7/18/2013,ACTIVE,,10,12/3/2012,Clean carpets vacuum thoroughly.
56738,4032011329,NEW CHINA,6118 FARRINGTON RD,94,1,,A,4,12/4/2012,1,1 - Restaurant,FOOD,32,4032011329,SUITE G,CHAPEL HILL,NC,27514,0,0,0,0,10/29/1997,12/10/2011,ACTIVE,A,94,12/4/2012,"2-201.12 Exclusions and Restrictions2-201.11 (D) and (F) Responsibility of Permit Holder, Person in Charge, and Conditional Employees-Responsibility of the PIC to Exclude or Restrict2-201.13 Removal, Adjustment, or Retention of Exclusions and RestrictionsThe PIC is not knowledgeable about conditional employees, exclusions or restriction or the process of lifting them.  He will use the FDA Handbook mentioned about in number 2 to become compliant."
57656,4032020475,KROGER R 332 PRODUCE,3457 HILLSBOROUGH ROAD,97.5,1,,A,10,12/4/2012,2,2 - Food Stands,FOOD,32,4032020475,0,DURHAM,NC,27705,0,0,0,0,10/29/2001,12/10/2011,ACTIVE,A,97.5,12/4/2012,"4-502.11 (A) and (C) Good Repair and Calibration-Utensils and Temperature and Pressure Measuring Devices... Prep sink at the reaceaving room is broken and needs to be repair properly or replace...also, the reach in cooler at produce department has a water condensation issue that needs to be checked...issue discuss during inspection."
58690,4032420274,HARVEST LEARNING CENTER,2400 NELSON HWY,2,1,,A,4,12/4/2012,42,42 - Child Care,N/A,32,4032420274,0,CHAPEL HILL,NC,27514,(919) 402-1900,harvest@harvestlearningcenter.com,0,0,3/29/2005,6/19/2012,ACTIVE,,2,12/4/2012,The main HVAC return vent in the pre-school class needs a good cleaning.  The filter has been changed as needed but the vent grills have not.
56384,4032010961,CHEERZ DELI,2945 S MIAMI BLVD,98.5,1,,A,6,12/5/2012,1,1 - Restaurant,FOOD,32,4032010961,SUITE 106,DURHAM,NC,27703,(919) 572-6789,0,0,0,9/18/1998,12/10/2011,ACTIVE,A,98.5,12/5/2012,"2-401.11 Eating, Drinking, or Using TobaccoHad a coffee cup with coffee in it above food prep area, corrected during inspection, through away."
76890,4032430238,VISION QUEST GROUP HOME,2728 STUART DRIVE,4,1,,A,9,12/5/2012,43,43 - Residential Care,N/A,32,4032430238,0,DURHAM,NC,27707,(919) 619-4193,0,0,VISION QUEST GROUP HOME,11/30/2009,2/6/2013,ACTIVE,,4,12/5/2012,Shower curtain rod has torn away from wall.  Repair.
59571,4032420322,A NEW BEGINNING,3807 UNIVERSITY DRIVE,9,2,,A,9,12/6/2012,42,42 - Child Care,N/A,32,4032420322,0,DURHAM,NC,27707,(919) 490-1924,0,0,A NEW BEGINNING,6/3/2008,11/16/2012,ACTIVE,,9,12/6/2012,"Must wash child's hands after diapering.  After disinfecting diaper surface, and leaving glistening wet for 2 minutes, remove gloves and wash caregivers' hands."
58113,4032110055,HOPE VALLEY LUNCHROOM,3005 DIXON RD,98.5,1,,A,4,12/6/2012,11,11 - Public School Lunch,FOOD,32,4032110055,0,DURHAM,NC,27707,(919) 560-3980,0,0,0,3/8/2001,7/17/2013,ACTIVE,A,98.5,12/6/2012,2-102.12 Certified Food Protection ManagerAt the start of the inspection there was no Certified Food Protection manager on duty.  The manager of this cafeteria manages two school lunchrooms and was at the other when the inspection started.  There was food preparation taking place.  There must be a CFM on site at all times when food prep is taking place.  The manager returned before inspection end.
57166,4032011804,LONE STAR STEAKHOUSE & SALOON,5307 NEW HOPE COMMONS DRIVE,99,1,,A,9,12/7/2012,1,1 - Restaurant,FOOD,32,4032011804,0,DURHAM,NC,27707,0,0,0,0,1/23/2008,11/16/2012,ACTIVE,A,99,12/7/2012,"3-304.12 (E) In-Use Utensils, Between-Use Storage.  Ice scoop stored in dirty water in bucket."
114206,4032012200,CHIPOTLE MEXICAN GRILL,6910 FAYETTEVILLE RD SUITE 187,97.5,1,,A,4,12/10/2012,1,1 - Restaurant,FOOD,32,4032012200,0,DURHAM,NC,27713,0,0,0,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,11/6/2012,12/11/2012,ACTIVE,A,97.5,12/10/2012,"3-304.12 In-Use Utensils, Between-Use StorageUtensils left in food must have the handles up above the food.  A metal pan was stored in the bulk dry rice container.  The pan had no handle therefore the whole thing is a handle and cannot be stored above the food.  The pan was removed.  Do not use pans, bowl, cups or anything else in lieu of a proper scoop or other utensil that has a handle."
55702,4032010269,SHERATON IMPERIAL HOTEL,4700 EMPEROR BOULEVARD,100,1,,A,5,12/10/2012,1,1 - Restaurant,FOOD,32,4032010269,0,RTP,NC,27703,0,0,0,0,7/1/1990,12/10/2011,ACTIVE,A,100,12/10/2012,". 3-501.17 Ready-To-Eat Potentially Hazardous Food (Time/Temperature Control for Safety Food), Date Marking all food items must have date food was prepared."
60857,4032430133,RECOVERY CENTER OF DURHAM II,2203 ELMWOOD AVENUE,4,1,,A,3,12/10/2012,43,43 - Residential Care,N/A,32,4032430133,0,DURHAM,NC,27707,(919) 489-2867,savinglives1@aol.com,0,"RECOVERY CENTER OF DURHAM, INC II",6/2/2008,12/3/2012,ACTIVE,,4,12/10/2012,"crouch cushions torn, finish on furniture bad, dresser drawers in bad repair.  Beds need sheets and pillow cases."
59264,4032550043,SODEXOL CREE FITNESS - MEN,4425 SILICON DR,14,1,,A,20,12/11/2012,55,55 - Year-Round Spa,N/A,32,4032550043,0,DURHAM,NC,27703,0,0,0,0,3/9/2001,12/11/2012,ACTIVE,,14,12/11/2012,"MAINTAIN REQUIRED RECORDS - CHLORINE AND pH ARE TO BE READ AND RECORDED 3 TIMES PER DAY, WATER TEMPERATURE DAILY, AND ALKALINITY AND CYANURIC ACID WEEKLY."
57244,4032020053,HONEY BAKED HAM COMPANY 107,3608 CHAPEL HILL BOULEVARD,98.5,1,,A,9,12/11/2012,2,2 - Food Stands,FOOD,32,4032020053,0,DURHAM,NC,27707,0,0,0,0,7/1/1990,2/6/2013,ACTIVE,A,98.5,12/11/2012,"4-601.11 (A) Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils.  Clean and sanitize sugar container and scoop.  Keep handle of scoop out of product (dressing)."
59265,4032550044,SODEXOL CREE FITNESS - WOMEN,4425 SILICON DR,4,1,,A,20,12/11/2012,55,55 - Year-Round Spa,N/A,32,4032550044,0,DURHAM,NC,27703,0,0,0,0,3/9/2001,12/11/2012,ACTIVE,,4,12/11/2012,"MAINTAIN REQUIRED RECORDS - CHLORINE AND pH ARE TO BE READ AND RECORDED 3 TIMES PER DAY, WATER TEMPERATURES DAILY, AND ALKALINITY AND CYANURIC ACID ONCE PER WEEK."
114463,4032012208,BONEFISH GRILL,7820 NC 751 HWY,96,1,,A,4,12/11/2012,1,1 - Restaurant,FOOD,32,4032012208,0,DURHAM,NC,27713,(919) 248-2906,0,0,0,11/13/2012,12/27/2012,ACTIVE,A,96,12/11/2012,"3-203.12 Shellstock, Maintaining IdentificationThe date when the last shellstock from the container or bag is not currently being marked on the tag as required.  Put this practice in place.  Ensure tags are kept in chronological order as required."
56453,4032011033,CROASDAILE VILLAGE RETIREMENT C,2600 CROSDAILE FARM PKWY,99.5,1,,A,10,12/11/2012,1,1 - Restaurant,FOOD,32,4032011033,0,DURHAM,NC,27705,0,0,0,0,8/6/1999,12/10/2011,ACTIVE,A,99.5,12/11/2012,"3-304.14 Wiping Cloths, Use Limitation...Employee seen carraying a towel while working...Please maintain multiuse towels in sanitizer buckets...do not place towels on food contact surface areas, maintain them in sanitizer...issue discuss during inspection."
58055,4032090010,LITTLE RIVER ELDERLY NUTRITION,8305 ROXBORO RD,99.5,1,,A,2,12/11/2012,9,9 - Elderly Nutrition,FOOD,32,4032090010,0,BAHAMA,NC,27503,0,0,0,0,9/8/1997,12/10/2011,ACTIVE,A,99.5,12/11/2012,5-102.13 Sampling  water sample taken today.  need documentation of sampling by private company.
63287,4032011898,THE PINHOOK,117 WEST MAIN ST.,97.5,1,,A,1,12/11/2012,1,1 - Restaurant,FOOD,32,4032011898,0,DURHAM,NC,27701,(919) 667-1100,0,0,THE PINHOOK,11/5/2008,12/13/2012,ACTIVE,A,97.5,12/11/2012,"6-301.11 Handwashing Cleanser, Availability. Provide soap at handsink in bar. repeat violation."
114211,4032012203,AI FUJI JAPANESE STEAK HOUSE,202 HWY 54,98.5,1,,A,4,12/12/2012,1,1 - Restaurant,FOOD,32,4032012203,0,DURHAM,NC,27713,(919) 998-3988,david5611622@yahoo.com,0,0,11/6/2012,7/17/2013,ACTIVE,A,98.5,12/12/2012,"2-201.12 Exclusions and Restrictions2-201.13 Removal, Adjustment, or Retention of Exclusions and RestrictionsThe PIC is not knowledgeable about restriction or exclusions but will use the FDA Handbook mentioned above in number 2 to become knowledgeable and complainant with this sections."
56741,4032011332,RANDY'S PIZZA,5311 S MIAMI BLVD,97.5,1,,A,5,12/12/2012,1,1 - Restaurant,FOOD,32,4032011332,0,DURHAM,NC,27703,0,0,0,0,3/3/2003,12/10/2011,ACTIVE,A,97.5,12/12/2012,"2-401.11 Eating, Drinking, or Using Tobacco.  Employee drinks covered-good.  Store on bottom shelf or beneath drink dispenser-not on microwave or prep surface."
62292,4032440108,ST. SYA ACADEMY #1,3102 CEDARWOOD DRIVE,97,1,,A,7,12/12/2012,44,44 - School Building,N/A,32,4032440108,0,DURHAM,NC,27707,0,0,0,ST. SYA ACADEMY #1,9/2/2008,12/14/2012,ACTIVE,,97,12/12/2012,Walls not easilty cleanable. Walls & floors - cleaning & repair.
106858,4032012195,M & K'S COFFEE AND CAFE,5108 WAKE FOREST HWY,97.5,1,,U,6,12/13/2012,1,1 - Restaurant,FOOD,32,4032012195,0,DURHAM,NC,27704,(919) 219-2734,kenneth724@hotmail.com,0,0,9/25/2012,4/2/2013,ACTIVE,A,97.5,12/13/2012,2-102.12 Certified Food Protection ManagerJan. 1st 2014 manager or person in charge will need to have a ANSI approved food certificate on hand and present.
57158,4032011796,MAMI NORAS ROTISSERIE,302 DAVIDSON AVE,98,1,,A,2,12/13/2012,1,1 - Restaurant,FOOD,32,4032011796,0,DURHAM,NC,27704,0,0,0,0,12/12/2007,7/17/2013,ACTIVE,A,98,12/13/2012,"2-102.12 Certified Food Protection Manager  must be present at all times, not present this morning during food prep.  need more than one serv-safe person to have coverage."
87098,4032430262,RECOVERY CENTER OF DURHAM I,2913 WADWORTH AVE,2,1,,A,9,12/13/2012,43,43 - Residential Care,N/A,32,4032430262,0,DURHAM,NC,27707,0,savinglives1@aol.com,0,0,7/20/2011,12/3/2012,ACTIVE,,2,12/13/2012,Clean pink slime mold from shower head.  Replace missing shower knob.  Clean inside bathroom cabinet.
77091,4032012005,DUKE DIET & FINESS CENTER,501 DOUGLAS ST.,97.5,1,,A,9,12/13/2012,1,1 - Restaurant,FOOD,32,4032012005,0,DURHAM,NC,27705,(919) 684-9896,0,0,DUKE DIET & FINESS CENTER,12/30/2009,7/17/2013,ACTIVE,A,97.5,12/13/2012,"2-401.11 Eating, Drinking, or Using Tobacco.  Employee drinks must not be stored above food prep surfaces."
82892,4032012052,GSK ADMINISTRATION/RUVANE BUILDING,5 MOORE DRIVE,94.5,1,,A,4,12/14/2012,1,1 - Restaurant,FOOD,32,4032012052,0,DURHAM,NC,27709,(919) 483-2119,0,0,GSK ADMINISTRATION/RUVANE BUILDING,7/19/2010,12/10/2011,ACTIVE,A,94.5,12/14/2012,"2-201.11 (D) and (F) Responsibility of Permit Holder, Person in Charge, and Conditional Employees-Responsibility of the PIC to Exclude or Restrict2-201.12 Exclusions and Restrictions2-201.13 Removal, Adjustment, or Retention of Exclusions and RestrictionsThe PIC indicated that the current employee handbook would be adequate to cover most of the requirements of this section but the handbook could not be produced for review.  PIC is not adequately knowledgeable about exclusions or restrictions but will use the FDA Handbook as a guide to become compliant."
62661,4032011884,DUBOSE HOUSE AND BAR,150 DUBOSE HOUSE LN,98.5,1,,A,4,12/14/2012,1,1 - Restaurant,FOOD,32,4032011884,0,CHAPEL HILL,NC,27517,(919) 913-2098,0,0,0,9/24/2008,12/10/2011,ACTIVE,A,98.5,12/14/2012,"2-201.12 Exclusions and Restrictions2-201.13 Removal, Adjustment, or Retention of Exclusions and RestrictionsThe PIC will use the FDA Handbook mentioned above in number 2 to become knowledgeable and compliant with handling exclusions and restrictions."
106949,4032012197,THE FORUM,2701 HILLSBOROUGH RD,99.5,1,,A,10,12/17/2012,1,1 - Restaurant,FOOD,32,4032012197,0,DURHAM,NC,27705,(919) 416-0600,fares@threeseasonscatering.com,0,THREE SEASONS CATERING INC,10/4/2012,12/21/2012,ACTIVE,A,99.5,12/17/2012,"3-304.14 Wiping Cloths, Use Limitation...Some multiuse towels found on air dry dish area...please make sure to maintain multiuse towels in sanitizer solution in buckts...issue discuss during inspection."
56134,4032010706,WASHINGTON DUKE HOTEL,3001 CAMERON BLVD,93,1,,A,4,12/17/2012,1,1 - Restaurant,FOOD,32,4032010706,0,DURHAM,NC,27706,(919) 490-0999,0,0,0,8/31/1995,7/17/2013,ACTIVE,A,93,12/17/2012,"2-103.11 (M) Person in Charge-Duties2-201.11 (A), (B), (C), & (E) Responsibility of Permit Holder, Person in Charge, and Conditional EmployeesThe PIC is not currently in compliance with the requirements of this section but is planning to obtain a copy of the FDA Employee Health and Personal Hygiene Handbook and will use it as the basis and a guide to become compliant."
77025,4032011996,CHUBBY'S TACOS WOODCROFT,4711 HOPE VALLEY RD. SUITE C-1,98.5,1,,A,4,12/18/2012,1,1 - Restaurant,FOOD,32,4032011996,0,DURHAM,NC,27707,(919) 489-4636,0,0,CHUBBY'S TACOS WOODCROFT,12/2/2009,12/10/2011,ACTIVE,A,98.5,12/18/2012,"2-201.12 Exclusions and Restrictions2-201.13 Removal, Adjustment, or Retention of Exclusions and RestrictionsNobody on the current staff is knowledgeable about employee restrictions or exclusions but staff / PIC will use the same FDA Handbook mentioned above under number 2 to become compliant."
58265,4032200122,STAYBRIDGE SUITES OF DURHAM,3704 MT. MORIAH ROAD,96,1,,A,9,12/18/2012,20,20 - Lodging,LODGING,32,4032200122,0,DURHAM,NC,27707,0,0,0,0,2/20/2008,2/6/2013,ACTIVE,A,96,12/18/2012,No towels at handwash sink in laundry room.  Corrected during inspection.
55750,4032010317,WENDY'S #1352,3257 HILLSBOROUGH ROAD,98.5,1,,A,10,12/19/2012,1,1 - Restaurant,FOOD,32,4032010317,0,DURHAM,NC,27705,0,0,0,0,7/1/1990,12/10/2011,ACTIVE,A,98.5,12/19/2012,"3-304.14 Wiping Cloths, Use Limitation...some multiuse towels found on prep area...please make sure to maintain multiuse towels in sanitizer solution...issue discuss during inspection."
58108,4032110049,FOREST VIEW LUNCHROOM,3007 MT SINAI ROAD,100,1,,A,10,12/19/2012,11,11 - Public School Lunch,FOOD,32,4032110049,0,DURHAM,NC,27705,0,0,0,0,9/30/1993,7/17/2013,ACTIVE,A,100,12/19/2012,"6-501.111 Controlling Pests...Some roach traps seen with roaches on...administrator says that pest control came and will continue to come before school is out, so it will maintain a proper procedure to control pest...issue discuss during inspection."
60658,4032430007,CENTRAL FAMILY CARE HOME,3714 COLE MILL ROAD,12,1,,A,10,12/20/2012,43,43 - Residential Care,N/A,32,4032430007,0,DURHAM,NC,27705,(919) 383-5724,0,0,0,7/1/2008,12/10/2011,ACTIVE,,12,12/20/2012,"Clothing in resident's clossets found on the floor, and some clothing on the floor in front of a bed...please maintain clothing, linen above the floor...issue discuss during inspection."
56897,4032011531,SAM'S CLUB 4831 CLUB CAFE,4005 CHAPEL HILL BLVD,98.5,1,,A,9,12/20/2012,1,1 - Restaurant,FOOD,32,4032011531,0,DURHAM,NC,27707,0,0,0,0,9/29/2004,11/16/2012,ACTIVE,A,98.5,12/20/2012,"3-302.11 Packaged and Unpackaged Food-Separation, Packaging, and Segregation.  Consider storing hot dogs below other foods, in case they were to drip or leak,"
57101,4032011739,MELTING POT,7011 FAYETTEVILLE RD,97,1,,A,4,12/20/2012,1,1 - Restaurant,FOOD,32,4032011739,SUITE 101,DURHAM,NC,27713,0,0,0,0,2/16/2007,12/10/2011,ACTIVE,A,97,12/20/2012,"2-201.12 Exclusions and Restrictions2-201.13 Removal, Adjustment, or Retention of Exclusions and RestrictionsThe PIC is not knowledgeable about exclusions or restrictions but will use the FDA Handbook mentioned above in number 2 to become compliant."
87186,4032430263,NUCARE FAMILY CARE HOME,713 EVA ST,2,1,,A,1,12/20/2012,43,43 - Residential Care,N/A,32,4032430263,0,DURHAM,NC,27701,(910) 224-7364,0,0,0,7/29/2011,12/10/2011,ACTIVE,,2,12/20/2012,Vacuum dust off air return in hallway. Filter was clogged with dust. replaced filter during inspection. Filter should be replaced at least every 3 months.
88596,4032012140,MOTORCO,723 RIGGSBEE AVE,95.5,1,,A,1,12/20/2012,1,1 - Restaurant,FOOD,32,4032012140,0,DURHAM,NC,27701,(919) 901-0875,jeremy@motorcomusic.com,0,0,11/7/2011,10/24/2013,DELETED,A,95.5,12/20/2012,"2-401.11 Eating, Drinking, or Using Tobacco.  Employee beverages must have a lid and a straw, or a bottle with a screw of lid and stored in a location away from ice, food, utensil storage etc to avoid contamination of those items. Observed open beverage stored above open utensil storage bins. Relocated to below glassware storage area."
83391,4032020709,TOMO JAPAN,1058 W CLUB BLVE SPACE 560,99,1,,A,1,12/21/2012,2,2 - Food Stands,FOOD,32,4032020709,0,DURHAM,NC,27701,(336) 260-0197,0,0,SU QIN CHEN,8/16/2010,7/17/2013,ACTIVE,A,99,12/21/2012,"2-102.12 Certified Food Protection Manager. The person in charge must be Serve Safe certified (or other ANSI  accrediated program). Today operator is out of compliance , however the two point deduction does not begin until January 1, 2014. Please register to take a Serve Safe class as soon as possible."
84009,4032030141,PUPUSERIA & TAQUERIA DC #31,TAQUERIA ORELLANA 5300 N ROXBORO RD,99.5,1,,A,2,12/21/2012,3,3 - Mobile Food,FOOD,32,4032030141,0,DURHAM,NC,27712,(919) 471-3299,0,0,SANTOS A. ORELLANA,9/23/2010,4/17/2012,ACTIVE,,99.5,12/21/2012,-102.12 Certified Food Protection Manager  servsafew is needed before Jan 2014
84930,4032030148,COMA RICO,TAQUERIA ORELLANA 5300 N ROXBORO ROAD,99,1,,A,2,12/21/2012,3,3 - Mobile Food,FOOD,32,4032030148,0,DURHAM,NC,27712,(919) 236-5666,0,0,0,12/8/2010,1/7/2013,ACTIVE,,99,12/21/2012,"-4-601.11 (B) and (C) Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils  clean inside refrigerators"
99038,4032020786,KRISPY KRUNCHY CHICKEN,1058 W CLUB BLVD UNIT 564,96.5,1,,U,1,12/21/2012,2,2 - Food Stands,FOOD,32,4032020786,0,DURHAM,NC,27701,(919) 616-6900,nyjnc1@gmail.com,0,MZM RESTAURANT UC,3/8/2012,2/28/2013,DELETED,A,96.5,12/21/2012,"2-102.12 Certified Food Protection Manager. Person in charge must be a certified food protection manager who has shown proficiency of required information through passing a test that is part of an American National Standards (ANSI) -accredited program.  Effective on January 1,2014 a two point deduction will go into effect.  Manager needs to review Chapter 2 in the new food code to learn of responsibilities and duties, employee health issues, exclusions and restrictions. The North Carolina Food Code Manual can be accessed at http://ehs.ncpublichealth.com/index.htm"
88491,4032430648,CENTRAL FAMILY CARE HOME,206 E MURRAY AVE,17,1,,A,2,12/21/2012,43,43 - Residential Care,N/A,32,4032430648,0,DURHAM,NC,27704,(919) 423-8019,tbbrown@aol.com,0,0,10/25/2011,12/10/2011,ACTIVE,,17,12/21/2012,bedbugs present in most bedrooms
55486,4032010050,BURGER KING #217,3400 WESTGATE DRIVE,98.5,1,,A,9,12/27/2012,1,1 - Restaurant,FOOD,32,4032010050,0,DURHAM,NC,27707,0,0,0,0,7/1/1990,8/23/2013,ACTIVE,A,98.5,12/27/2012,"4-401.11 Equipment, Clothes Washers, Dryers and Storage Cabinets, Contamination Prevention- Location.  Ice machine in poor repair-exposed metal.  Hand sink leaks water onto floor.  Repair."
76853,4032430237,"SECURING RESOURCES FOR CONSUMERS, INC.",1809 COLLIER DR,2,1,,A,4,12/27/2012,43,43 - Residential Care,N/A,32,4032430237,0,DURHAM,NC,27707,(919) 405-2700,contact@srfcinc.com,0,SECURING RESOURCES FOR CONSUMER INC,11/23/2009,10/3/2013,ACTIVE,,2,12/27/2012,The refrigerator thermometer is reading down in the 20's.  Actual food temps are in the low 40's.  Replace thermometer with and accurate unit.
56634,4032011223,SPEEDWAY CAFE,12915 ROXBORO RD,96.5,1,,W,7,12/27/2012,1,1 - Restaurant,FOOD,32,4032011223,0,ROUGEMONT,NC,27572,0,0,0,0,4/27/2000,11/27/2012,ACTIVE,A,96.5,12/27/2012,2-102.11 & 12 Person in charge shall demonstrate food safety knowledge by passing ANSI accredited program.
114433,4032012204,RISE,8200 RENAISSANCE PKWY SUIT 1003,94.5,1,,A,4,12/27/2012,1,1 - Restaurant,FOOD,32,4032012204,0,DURHAM,NC,27713,(919) 248-2992,tom@risebiscutsdonuts.com,0,0,11/20/2012,12/28/2012,ACTIVE,A,94.5,12/27/2012,"2-103.11 (M) Person in Charge-Duties2-201.11 (A), (B), (C), & (E) Responsibility of Permit Holder, Person in Charge, and Conditional EmployeesPIC is not knowledgeable about the duties or about handling conditional employees and other requirements of this section but will obtain a copy of the FDA Employee Health and Personal Hygiene Handbook and use it as the guide and employee health policy."
114584,4032430671,MILLENNIUM HOUSE,2716 HINSON DRIVE,5,1,,A,2,12/31/2012,43,43 - Residential Care,N/A,32,4032430671,0,DURHAM,NC,27704,(919) 768-7908,0,0,0,12/30/2012,12/31/2012,ACTIVE,,5,12/31/2012,"carpeting in bad repair, kitchen floor has a gap"
55950,4032010520,CHURCH'S FRIED CHICKEN,3400 N ROXBORO RD,92.5,1,,A,2,1/2/2013,1,1 - Restaurant,FOOD,32,4032010520,0,DURHAM,NC,27704,0,0,0,0,10/1/1992,1/3/2013,ACTIVE,A,92.5,1/2/2013,". 6-201.13 Floor and Wall Junctures, Coved, and Enclosed or Sealed"
58712,4032420296,BRIGHT HORIZONS AT BLUE CROSS,1968 IVY CREEK BLVD,4,1,,A,9,1/2/2013,42,42 - Child Care,N/A,32,4032420296,0,DURHAM,NC,27707,(919) 765-2437,0,0,0,6/6/2006,11/16/2012,ACTIVE,,4,1/2/2013,Clean beneath chair cushions.  One vinyl chair has a hole in it.  Some palstic chairs broke.  Consider replacing.
57048,4032011683,KFC,511 HORTON RD,95.5,1,,A,2,1/3/2013,1,1 - Restaurant,FOOD,32,4032011683,0,DURHAM,NC,27704,0,0,0,0,9/6/2006,1/3/2013,ACTIVE,A,95.5,1/3/2013,"4-602.13 Nonfood Contact Surfaces- underneath top of mixer, shelves, inside regfrigeration units, equipment needs a deep cleaning"
83823,4032012064,EINSTEIN BROTHERS BAGEL,"2301 ERWIN RD PARKING GARAGE 2, SUITE 0040",99,1,,A,9,1/3/2013,1,1 - Restaurant,FOOD,32,4032012064,0,DURHAM,NC,27710,(919) 681-9702,0,0,DUKE FOOD SERVICE,9/14/2010,7/17/2013,ACTIVE,A,99,1/3/2013,".4-903.11 (A), (B) and (D) Equipment, Utensils, Linens and Single-Service and Single-Use Articles-Storing.  Clean utensils dirty due to crumbs.  Consider covering with paper after clean."
56184,4032010756,SELECT SEAFOOD,2003 HOLLOWAY ST,95.5,1,,A,6,1/3/2013,1,1 - Restaurant,FOOD,32,4032010756,0,DURHAM,NC,27703,0,0,0,0,4/1/1996,10/30/2013,ACTIVE,A,95.5,1/3/2013,2-102.12 Certified Food Protection ManagerJan. 1. 2014 will need to have a certified food service manager on site during inspection to keep from being deducted 2 pts.Left employee health FDA form to find Employee Health Policy information.
85136,4032012085,STARBUCKS,DUKE HOSPITAL NORTH,100,1,,A,9,1/3/2013,1,1 - Restaurant,FOOD,32,4032012085,0,DURHAM,NC,27705,(919) 668-3815,0,0,ARAMARK,1/13/2011,7/17/2013,ACTIVE,A,100,1/3/2013,Post handwash sign in restrooms.
57689,4032020508,COSMIC CANTINA WHOLESALE,124 E MAIN STREET,100,1,,A,6,1/7/2013,2,2 - Food Stands,FOOD,32,4032020508,0,DURHAM,NC,27701,0,0,0,0,5/17/2002,8/2/2012,ACTIVE,A,100,1/7/2013,2-102.12 Certified Food Protection ManagerNo person in charge with serve safe certificate.Jan. 1 2014 their will need to be a person in charge with this certificate or you will lose 2 points.Left FDA Employee health Policy paper to find good hand out book with employee health policy . You may already have this for the USDA.
57074,4032011711,RUE CLER,401 E CHAPEL HILL ST,94.5,1,,A,1,1/7/2013,1,1 - Restaurant,FOOD,32,4032011711,0,DURHAM,NC,27701,0,0,0,0,1/8/2007,5/1/2013,DELETED,A,94.5,1/7/2013,"2-102.11 Demonstration. Person in charge shall demonstrate this knowledge by being a certified food protection manager who has shown  proficiency  of required information through passing a test that is part of an accredited program. Such as Serve Safe.  Two point deduction for being out of compliance begins on January 1,2014.2-102.12 Certified Food Protection Manager. Person in charge must demonstrates knowledge by being a Food Protection manager that is certified by a food protection manager certification program. Next Serve Safe class taught by Durham County will be around March 21,2013 check DCHD website for info."
55472,4032010035,BOJANGLES #9,4150 GARRETT ROAD,98.5,1,,A,9,1/10/2013,1,1 - Restaurant,FOOD,32,4032010035,0,DURHAM,NC,27707,0,0,0,0,7/1/1990,11/13/2012,ACTIVE,A,98.5,1/10/2013,". 3-304.14 Wiping Cloths, Use Limitation.  Observed fryer cook wiping down surfaces repeatedly with a wiping cloth but could not locate sanitizer for storing the wiping cloth.  Also did not observe if cook washed hands after using wiping cloth.  Discussed both of these issues w/ manager.  Sanitizer bucket was place in the fry cooking area during inspection."
57448,4032020260,PAPA JOHNS PIZZA 639,1018 W MAIN STREET,97,1,,A,10,1/10/2013,2,2 - Food Stands,FOOD,32,4032020260,0,DURHAM,NC,27701,0,0,0,0,1/6/1995,7/17/2013,ACTIVE,A,97,1/10/2013,"4-601.11 (A) Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils...Some equipment such as vegetable slicer, can opener and shreder found with dibree while not in use and stored clean...please clean this equipment properly after use...also some pans found stored clean with some dibri left on them...please wash, rinse and sanitize properly...issue discuss during inspection."
57641,4032020459,KANGAROO EXPRESS # 3477,4604 N ROXBORO RD,94.5,1,,A,2,1/10/2013,2,2 - Food Stands,FOOD,32,4032020459,0,DURHAM,NC,27704,0,0,0,0,3/9/2001,1/10/2013,ACTIVE,A,94.5,1/10/2013,"-3-302.11 Packaged and Unpackaged Food-Separation, Packaging, and Segregation- move food and drinks away from hand sinks, or install splash guards."
57592,4032020405,LEOS SEAFOOD TAKE OUT,902 N ALSTON AVE,93.5,1,,A,1,1/10/2013,2,2 - Food Stands,FOOD,32,4032020405,0,DURHAM,NC,27701,0,0,0,0,4/21/1999,10/8/2013,ACTIVE,A,93.5,1/10/2013,"2-102.11 Demonstration2-102.12 Certified Food Protection Manager. Person in charge must have completed a food safety class and passed an exam. Serve Safe class will be offered by Durham County Health Dept on or about March 21,2013 check website at www.DCoNC.gov for info.  Starting January1,2014  a two point deduction for non compliance will begin."
